Title:,"Time Series, Area-Averaged of Dust Surface Mass Concentration - PM 2.5, time average hourly 0.5 x 0.625 (hourly)"
User Start Date:,1999-01-01T00:00:00Z
User End Date:,2025-10-10T23:59:59Z
User Bounding Box:,"71.5,40.9,71.75,41.15"
Data Bounding Box:,"71.875,41,71.875,41"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1999-01-01T00:00:00Z&endtime=2025-10-10T23:59:59Z&bbox=71.5,40.9,71.75,41.15&data=M2T1NXAER_5_12_4_DUSMASS25&dataKeyword=dusmass25&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXAER_5_12_4_DUSMASS25):, 1000000000000000

time, mean_M2T1NXAER_5_12_4_DUSMASS25
1999-01-17 17:30:00,1.6070929e-09
1999-01-17 18:30:00,1.53931978e-09
1999-01-17 19:30:00,1.47747414e-09
1999-01-17 20:30:00,1.41471901e-09
1999-01-17 21:30:00,1.35150913e-09
1999-01-17 22:30:00,1.31649358e-09
1999-01-17 23:30:00,1.27420208e-09
1999-01-18 00:30:00,1.23691279e-09
1999-01-18 01:30:00,1.22372512e-09
1999-01-18 02:30:00,1.22190613e-09
1999-01-18 03:30:00,1.22054189e-09
1999-01-18 04:30:00,1.20462573e-09
1999-01-18 05:30:00,1.12549969e-09
1999-01-18 06:30:00,1.01908881e-09
1999-01-18 07:30:00,9.94987204e-10
1999-01-18 08:30:00,9.92713578e-10
1999-01-18 09:30:00,9.95441951e-10
1999-01-18 10:30:00,9.77252057e-10
1999-01-18 11:30:00,9.3041308e-10
1999-01-18 12:30:00,8.74933903e-10
1999-01-18 13:30:00,8.21955837e-10
1999-01-18 14:30:00,7.90351007e-10
1999-01-18 15:30:00,7.76936682e-10
1999-01-18 16:30:00,7.76482267e-10
1999-01-18 17:30:00,7.82849063e-10
1999-01-18 18:30:00,7.97172106e-10
1999-01-18 19:30:00,8.1740853e-10
1999-01-18 20:30:00,8.50834514e-10
1999-01-18 21:30:00,9.28139454e-10
1999-01-18 22:30:00,1.10731135e-09
