Title:,"Time Series, Area-Averaged of Dust Surface Mass Concentration - PM 2.5, time average hourly 0.5 x 0.625 (hourly)"
User Start Date:,1999-01-01T00:00:00Z
User End Date:,2025-10-10T23:59:59Z
User Bounding Box:,"60.55,41.5,60.8,41.75"
Data Bounding Box:,"60.625,41.5,60.625,41.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1999-01-01T00:00:00Z&endtime=2025-10-10T23:59:59Z&bbox=60.55,41.5,60.8,41.75&data=M2T1NXAER_5_12_4_DUSMASS25&dataKeyword=dusmass25&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXAER_5_12_4_DUSMASS25):, 1000000000000000

time, mean_M2T1NXAER_5_12_4_DUSMASS25
1999-01-17 21:30:00,1.24273356e-07
1999-01-17 22:30:00,1.12340786e-07
1999-01-17 23:30:00,1.04424544e-07
1999-01-18 00:30:00,1.0165968e-07
1999-01-18 01:30:00,1.03958882e-07
1999-01-18 02:30:00,1.09750545e-07
1999-01-18 03:30:00,1.17113814e-07
1999-01-18 04:30:00,1.22527126e-07
1999-01-18 05:30:00,1.22643542e-07
1999-01-18 06:30:00,1.18045136e-07
1999-01-18 07:30:00,1.06840162e-07
1999-01-18 08:30:00,7.23230187e-08
1999-01-18 09:30:00,5.3725671e-08
1999-01-18 10:30:00,5.05242497e-08
1999-01-18 11:30:00,5.59084583e-08
1999-01-18 12:30:00,6.90633897e-08
1999-01-18 13:30:00,8.6176442e-08
1999-01-18 14:30:00,1.03726052e-07
1999-01-18 15:30:00,1.18016033e-07
1999-01-18 16:30:00,1.29919499e-07
1999-01-18 17:30:00,1.41037162e-07
1999-01-18 18:30:00,1.50466803e-07
1999-01-18 19:30:00,1.55938324e-07
1999-01-18 20:30:00,1.58092007e-07
1999-01-18 21:30:00,1.57859176e-07
1999-01-18 22:30:00,1.5628757e-07
1999-01-18 23:30:00,1.53027941e-07
1999-01-19 00:30:00,1.47905666e-07
1999-01-19 01:30:00,1.40746124e-07
1999-01-19 02:30:00,1.30559783e-07
1999-01-19 03:30:00,1.17870513e-07
1999-01-19 04:30:00,1.06112566e-07
1999-01-19 05:30:00,1.0090298e-07
1999-01-19 06:30:00,9.19681042e-08
1999-01-19 07:30:00,8.50413926e-08
1999-01-19 08:30:00,7.38364179e-08
1999-01-19 09:30:00,6.77828211e-08
1999-01-19 10:30:00,6.51052687e-08
1999-01-19 11:30:00,6.45231921e-08
1999-01-19 12:30:00,6.69970177e-08
1999-01-19 13:30:00,7.04894774e-08
1999-01-19 14:30:00,7.3807314e-08
1999-01-19 15:30:00,7.62520358e-08
1999-01-19 16:30:00,7.83184078e-08
1999-01-19 17:30:00,8.03556759e-08
1999-01-19 18:30:00,8.24220479e-08
1999-01-19 19:30:00,8.44011083e-08
1999-01-19 20:30:00,8.59145075e-08
1999-01-19 21:30:00,8.63801688e-08
1999-01-19 22:30:00,8.51869117e-08
1999-01-19 23:30:00,8.18981789e-08
1999-01-20 00:30:00,7.76199158e-08
1999-01-20 01:30:00,7.36326911e-08
1999-01-20 02:30:00,7.01402314e-08
1999-01-20 03:30:00,6.70843292e-08
1999-01-20 04:30:00,7.03148544e-08
1999-01-20 05:30:00,7.71542545e-08
1999-01-20 06:30:00,7.59318937e-08
1999-01-20 07:30:00,7.16245268e-08
1999-01-20 08:30:00,6.66186679e-08
1999-01-20 09:30:00,5.98374754e-08
1999-01-20 10:30:00,5.54136932e-08
1999-01-20 11:30:00,5.24451025e-08
1999-01-20 12:30:00,4.97093424e-08
1999-01-20 13:30:00,4.57657734e-08
1999-01-20 14:30:00,4.04834282e-08
1999-01-20 15:30:00,3.48954927e-08
1999-01-20 16:30:00,3.0035153e-08
1999-01-20 17:30:00,2.66227289e-08
1999-01-20 18:30:00,2.46436684e-08
1999-01-20 19:30:00,2.37996574e-08
1999-01-20 20:30:00,2.37268978e-08
1999-01-20 21:30:00,2.38724169e-08
1999-01-20 22:30:00,2.40761437e-08
1999-01-20 23:30:00,2.43453542e-08
1999-01-21 00:30:00,2.48619472e-08
1999-01-21 01:30:00,2.53203325e-08
1999-01-21 02:30:00,2.55677151e-08
1999-01-21 03:30:00,2.51311576e-08
1999-01-21 04:30:00,2.32685125e-08
1999-01-21 05:30:00,1.69311534e-08
1999-01-21 06:30:00,1.32968125e-08
1999-01-21 07:30:00,1.17252057e-08
1999-01-21 08:30:00,1.03791535e-08
1999-01-21 09:30:00,9.29503585e-09
1999-01-21 10:30:00,7.95262167e-09
1999-01-21 11:30:00,7.15954229e-09
1999-01-21 12:30:00,6.68660505e-09
1999-01-21 13:30:00,6.2827894e-09
1999-01-21 14:30:00,5.86442184e-09
1999-01-21 15:30:00,5.41331246e-09
1999-01-21 16:30:00,4.99130692e-09
1999-01-21 17:30:00,4.73664841e-09
1999-01-21 18:30:00,4.7893991e-09
1999-01-21 19:30:00,5.50244295e-09
1999-01-21 20:30:00,7.34871719e-09
1999-01-21 21:30:00,1.10230758e-08
1999-01-21 22:30:00,1.6472768e-08
1999-01-21 23:30:00,2.24608812e-08
1999-01-22 00:30:00,2.83907866e-08
1999-01-22 01:30:00,3.34839569e-08
1999-01-22 02:30:00,3.85771273e-08
1999-01-22 03:30:00,4.43978934e-08
1999-01-22 04:30:00,5.06843207e-08
1999-01-22 05:30:00,5.21686161e-08
1999-01-22 06:30:00,2.94094207e-08
1999-01-22 07:30:00,2.50001921e-08
1999-01-22 08:30:00,2.52766785e-08
1999-01-22 09:30:00,2.72411853e-08
1999-01-22 10:30:00,2.94385245e-08
1999-01-22 11:30:00,3.31056071e-08
1999-01-22 12:30:00,3.81842256e-08
